event_date,decision_rule,_join_token,market_slug_market,group_item_title_market,contract_event_type_v2_market,event_set_v2_market,selected_yes_token_id_market,p_market,Y_event_int_market,hko_tmax_C,price_staleness_hours,market_slug_ecmwf,group_item_title_ecmwf,contract_event_type_v2_ecmwf,event_set_v2_ecmwf,selected_yes_token_id_ecmwf,p_ecmwf_proxy,Y_event_int_ecmwf,forecast_hko_daily_max_C,temperature_error_C,abs_temperature_error_C,selected_run_init_utc,decision_cutoff_utc,market_slug,group_item_title,contract_event_type_v2,event_set_v2,selected_yes_token_id,Y_event_int,Y_mismatch,brier_market_common,brier_ecmwf_common,log_market_common,log_ecmwf_common,delta_brier_market_minus_ecmwf,delta_log_market_minus_ecmwf,calibration_ready,n_train_dates,training_start_date,training_end_date,training_last_outcome_available_utc,bias_correction_C,sigma_mle_C,sigma_used_C,corrected_forecast_hko_daily_max_C,corrected_temperature_error_C,event_lower_C,event_upper_C,p_ecmwf_raw,p_ecmwf_bias_fixed_sigma,p_ecmwf_bias_scale,brier_market,log_market,brier_ecmwf_raw,log_ecmwf_raw,brier_ecmwf_bias_fixed_sigma,log_ecmwf_bias_fixed_sigma,brier_ecmwf_bias_scale,log_ecmwf_bias_scale
2026-04-04,6h_prior,67435585219855414836643362510818376874620201009617886587882687403058346168079,highest-temperature-in-hong-kong-on-april-4-2026-24c,24°C,interior_bin,"[24, 25)",67435585219855414836643362510818376874620201009617886587882687403058346168079,0.05,0,26.4,1.9841666666666664,highest-temperature-in-hong-kong-on-april-4-2026-24c,24°C,interior_bin,"[24, 25)",67435585219855414836643362510818376874620201009617886587882687403058346168079,0.2417459610648365,0,25.1,-1.2999999999999972,1.2999999999999972,2026-04-03T00:00:00+00:00,2026-04-03T10:00:00+00:00,highest-temperature-in-hong-kong-on-april-4-2026-24c,24°C,interior_bin,"[24, 25)",67435585219855414836643362510818376874620201009617886587882687403058346168079,0,False,0.0025,0.0584411096911614,0.0512932943875505,0.276736805773939,-0.0559411096911614,-0.2254435113863884,False,4,,,,,,,,,24.0,25.0,0.2417459610648365,,,,,,,,,,
2026-04-04,6h_prior,35290952363826230941453878931960912678843994437850632601468894932168438346033,highest-temperature-in-hong-kong-on-april-4-2026-23c,23°C,interior_bin,"[23, 24)",35290952363826230941453878931960912678843994437850632601468894932168438346033,0.0315,0,26.4,1.9841666666666664,highest-temperature-in-hong-kong-on-april-4-2026-23c,23°C,interior_bin,"[23, 24)",35290952363826230941453878931960912678843994437850632601468894932168438346033,0.1509209154010271,0,25.1,-1.2999999999999972,1.2999999999999972,2026-04-03T00:00:00+00:00,2026-04-03T10:00:00+00:00,highest-temperature-in-hong-kong-on-april-4-2026-23c,23°C,interior_bin,"[23, 24)",35290952363826230941453878931960912678843994437850632601468894932168438346033,0,False,0.00099225,0.0227771227054839,0.0320067961350864,0.1636029467157546,-0.0217848727054839,-0.1315961505806682,False,4,,,,,,,,,23.0,24.0,0.1509209154010271,,,,,,,,,,
2026-05-08,6h_prior,70684478307716500220503860855022581242839309104142022946468072746194774030179,highest-temperature-in-hong-kong-on-may-8-2026-24c,24°C,interior_bin,"[24, 25)",70684478307716500220503860855022581242839309104142022946468072746194774030179,0.0035,0,30.3,0.9986111111111112,highest-temperature-in-hong-kong-on-may-8-2026-24c,24°C,interior_bin,"[24, 25)",70684478307716500220503860855022581242839309104142022946468072746194774030179,0.0219363859972909,0,27.9,-2.400000000000002,2.400000000000002,2026-05-07T00:00:00+00:00,2026-05-07T10:00:00+00:00,highest-temperature-in-hong-kong-on-may-8-2026-24c,24°C,interior_bin,"[24, 25)",70684478307716500220503860855022581242839309104142022946468072746194774030179,0,False,1.225e-05,0.0004812050306221,0.0035061393292875,0.0221805660701083,-0.0004689550306221,-0.0186744267408207,True,38,2026-03-17,2026-05-05,2026-05-06 16:00:00+00:00,1.5421052631578946,1.0179007238707067,1.0179007238707067,29.44210526315789,-0.857894736842109,24.0,25.0,0.0219363859972909,0.0013884283445437795,6.340805841831276e-06,1.2250000000000001e-05,0.00350613932928759,0.0004812050306221402,0.022180566070108387,1.92773326793258e-06,0.0013893931042809878,4.020581872380164e-11,6.340825944825618e-06
2026-04-14,6h_prior,37469154916892071384543381829218229217717740835071670577695636049083897627097,highest-temperature-in-hong-kong-on-april-14-2026-30corhigher,30°C or higher,upper_tail,"[30, infinity)",37469154916892071384543381829218229217717740835071670577695636049083897627097,0.245,0,29.0,5.984166666666667,highest-temperature-in-hong-kong-on-april-14-2026-30corhigher,30°C or higher,upper_tail,"[30, infinity)",37469154916892071384543381829218229217717740835071670577695636049083897627097,0.0359303191129258,0,27.3,-1.6999999999999993,1.6999999999999993,2026-04-13T00:00:00+00:00,2026-04-13T10:00:00+00:00,highest-temperature-in-hong-kong-on-april-14-2026-30corhigher,30°C or higher,upper_tail,"[30, infinity)",37469154916892071384543381829218229217717740835071670577695636049083897627097,0,False,0.0600249999999999,0.0012909878315566,0.2810375297331123,0.0365917039060093,0.0587340121684433,0.2444458258271029,True,14,2026-03-17,2026-04-11,2026-04-12 16:00:00+00:00,1.2000000000000004,0.6917885721601855,0.6917885721601855,28.5,-0.5,30.0,inf,0.0359303191129258,0.15865525393145707,0.015068217850792598,0.060024999999999995,0.28103752973311236,0.0012909878315566813,0.036591703906009396,0.025171489600055125,0.1727537790234499,0.0002270511891989447,0.015182896909716527
2026-05-03,6h_prior,83355097538008992029985327962925331278857141589370144574256514301948141274514,highest-temperature-in-hong-kong-on-may-3-2026-30c,30°C,interior_bin,"[30, 31)",83355097538008992029985327962925331278857141589370144574256514301948141274514,0.175,0,29.6,0.9963888888888888,highest-temperature-in-hong-kong-on-may-3-2026-30c,30°C,interior_bin,"[30, 31)",83355097538008992029985327962925331278857141589370144574256514301948141274514,0.1716158659179379,0,29.1,-0.5,0.5,2026-05-02T00:00:00+00:00,2026-05-02T10:00:00+00:00,highest-temperature-in-hong-kong-on-may-3-2026-30c,30°C,interior_bin,"[30, 31)",83355097538008992029985327962925331278857141589370144574256514301948141274514,0,False,0.0306249999999999,0.0294520054347636,0.1923718926474561,0.1882783021283512,0.0011729945652363,0.0040935905191049,True,33,2026-03-17,2026-04-30,2026-05-01 16:00:00+00:00,1.5909090909090906,0.9614898906995093,0.9614898906995093,30.69090909090909,1.09090909090909,30.0,31.0,0.1716158659179379,0.2590875835953148,0.38987384560441635,0.030624999999999996,0.19237189264745613,0.029452005434763638,0.18827830212835123,0.06712637597325924,0.2998728571567104,0.15200161548637628,0.4940895327125571
2026-04-29,6h_prior,33382503912199449508456092604179310378788669629340451960638261701871376621964,highest-temperature-in-hong-kong-on-april-29-2026-20c,20°C,interior_bin,"[20, 21)",33382503912199449508456092604179310378788669629340451960638261701871376621964,0.0005,0,28.4,0.9955555555555556,highest-temperature-in-hong-kong-on-april-29-2026-20c,20°C,interior_bin,"[20, 21)",33382503912199449508456092604179310378788669629340451960638261701871376621964,2.274087906573019e-05,0,27.1,-1.2999999999999972,1.2999999999999972,2026-04-28T00:00:00+00:00,2026-04-28T10:00:00+00:00,highest-temperature-in-hong-kong-on-april-29-2026-20c,20°C,interior_bin,"[20, 21)",33382503912199449508456092604179310378788669629340451960638261701871376621964,0,False,2.5e-07,5.171475806821655e-10,0.0005001250416822,2.2741137643440727e-05,2.4948285241931784e-07,0.0004773839040388,True,29,2026-03-17,2026-04-26,2026-04-27 16:00:00+00:00,1.5448275862068963,0.9908499336242284,0.9908499336242284,28.644827586206898,0.24482758620689893,20.0,21.0,2.274087906573019e-05,1.6882179837418576e-07,5.995204332975845e-15,2.5e-07,0.0005001250416822429,5.171475806821656e-10,2.2741137643440727e-05,2.850079960629423e-14,1.000000500029089e-06,3.594247499413235e-29,1.000000500029089e-06
2026-04-14,6h_prior,38287895953980023815609167639954832336820963982937964017350700829859860447275,highest-temperature-in-hong-kong-on-april-14-2026-29c,29°C,interior_bin,"[29, 30)",38287895953980023815609167639954832336820963982937964017350700829859860447275,0.46,1,29.0,1.9838888888888888,highest-temperature-in-hong-kong-on-april-14-2026-29c,29°C,interior_bin,"[29, 30)",38287895953980023815609167639954832336820963982937964017350700829859860447275,0.0926068302294892,1,27.3,-1.6999999999999993,1.6999999999999993,2026-04-13T00:00:00+00:00,2026-04-13T10:00:00+00:00,highest-temperature-in-hong-kong-on-april-14-2026-29c,29°C,interior_bin,"[29, 30)",38287895953980023815609167639954832336820963982937964017350700829859860447275,1,False,0.2916,0.823362364546175,0.7765287894989963,2.379392379472544,-0.5317623645461749,-1.6028635899735475,True,14,2026-03-17,2026-04-11,2026-04-12 16:00:00+00:00,1.2000000000000004,0.6917885721601855,0.6917885721601855,28.5,-0.5,29.0,30.0,0.0926068302294892,0.2107860862503066,0.21984417098283004,0.2916,0.7765287894989963,0.823362364546175,2.379392379472544,0.6228586016561085,1.55691146899851,0.6086431175494678,1.514836297316862
2026-04-18,6h_prior,101880568357033525018620845471304996467821262515493304209784143811590094935008,highest-temperature-in-hong-kong-on-april-18-2026-25c,25°C,interior_bin,"[25, 26)",101880568357033525018620845471304996467821262515493304209784143811590094935008,0.004,0,28.5,1.998888888888889,highest-temperature-in-hong-kong-on-april-18-2026-25c,25°C,interior_bin,"[25, 26)",101880568357033525018620845471304996467821262515493304209784143811590094935008,0.0100285798530851,0,29.4,0.8999999999999986,0.8999999999999986,2026-04-17T00:00:00+00:00,2026-04-17T10:00:00+00:00,highest-temperature-in-hong-kong-on-april-18-2026-25c,25°C,interior_bin,"[25, 26)",101880568357033525018620845471304996467821262515493304209784143811590094935008,0,False,1.6e-05,0.0001005724138697,0.0040080213975388,0.0100792048086755,-8.457241386970437e-05,-0.0060711834111367,True,18,2026-03-17,2026-04-15,2026-04-16 16:00:00+00:00,1.3166666666666667,0.6946221994724897,0.6946221994724897,30.716666666666665,2.216666666666665,25.0,26.0,0.0100285798530851,0.0007628407361036094,5.596412222530489e-12,1.6e-05,0.004008021397538822,0.00010057241386970436,0.010079204808675557,5.819259886590966e-07,0.0007631318471548777,3.131982976448865e-23,1.000000500029089e-06
2026-04-07,6h_prior,70232641775292882378091745605473121893306998899719561219140224693289694280040,highest-temperature-in-hong-kong-on-april-7-2026-20corbelow,20°C or below,lower_tail_endpoint,"(-infinity, 21)",70232641775292882378091745605473121893306998899719561219140224693289694280040,0.0005,0,29.2,0.9983333333333332,highest-temperature-in-hong-kong-on-april-7-2026-20corbelow,20°C or below,lower_tail_endpoint,"(-infinity, 21)",70232641775292882378091745605473121893306998899719561219140224693289694280040,1.1043116444620082e-06,0,28.1,-1.099999999999998,1.099999999999998,2026-04-06T00:00:00+00:00,2026-04-06T10:00:00+00:00,highest-temperature-in-hong-kong-on-april-7-2026-20corbelow,20°C or below,lower_tail_endpoint,"(-infinity, 21)",70232641775292882378091745605473121893306998899719561219140224693289694280040,0,False,2.5e-07,1.219504208094385e-12,0.0005001250416822,1.1043122542145612e-06,2.499987804957919e-07,0.000499020729428,False,7,,,,,,,,,-inf,21.0,1.1043116444620082e-06,,,,,,,,,,
2026-04-14,6h_prior,112889139991084195812349620505190241975235202968016305170084766813585327085701,highest-temperature-in-hong-kong-on-april-14-2026-26c,26°C,interior_bin,"[26, 27)",112889139991084195812349620505190241975235202968016305170084766813585327085701,0.0445,0,29.0,5.984722222222223,highest-temperature-in-hong-kong-on-april-14-2026-26c,26°C,interior_bin,"[26, 27)",112889139991084195812349620505190241975235202968016305170084766813585327085701,0.22767795341899,0,27.3,-1.6999999999999993,1.6999999999999993,2026-04-13T00:00:00+00:00,2026-04-13T10:00:00+00:00,highest-temperature-in-hong-kong-on-april-14-2026-26c,26°C,interior_bin,"[26, 27)",112889139991084195812349620505190241975235202968016305170084766813585327085701,0,False,0.00198025,0.0518372504730597,0.0455205153018093,0.258353657160204,-0.0498570004730597,-0.2128331418583946,True,14,2026-03-17,2026-04-11,2026-04-12 16:00:00+00:00,1.2000000000000004,0.6917885721601855,0.6917885721601855,28.5,-0.5,26.0,27.0,0.22767795341899,0.11086490165864238,0.014917359091718985,0.00198025,0.045520515301809304,0.05183725047305978,0.258353657160204,0.012291026419780445,0.11750608837579479,0.00022252760227129106,0.015029741930135856
2026-05-04,6h_prior,18422141539392546505724151731235641230722570601800375331600721909126444945861,highest-temperature-in-hong-kong-on-may-4-2026-23c,23°C,interior_bin,"[23, 24)",18422141539392546505724151731235641230722570601800375331600721909126444945861,0.013,0,27.6,0.9980555555555556,highest-temperature-in-hong-kong-on-may-4-2026-23c,23°C,interior_bin,"[23, 24)",18422141539392546505724151731235641230722570601800375331600721909126444945861,0.0926068302294892,0,25.7,-1.900000000000002,1.900000000000002,2026-05-03T00:00:00+00:00,2026-05-03T10:00:00+00:00,highest-temperature-in-hong-kong-on-may-4-2026-23c,23°C,interior_bin,"[23, 24)",18422141539392546505724151731235641230722570601800375331600721909126444945861,0,False,0.000169,0.0085760250051534,0.0130852395486554,0.0971794390337324,-0.0084070250051534,-0.0840941994850769,True,34,2026-03-17,2026-05-01,2026-05-02 16:00:00+00:00,1.6441176470588232,0.995339485824571,0.995339485824571,27.344117647058823,-0.2558823529411782,23.0,24.0,0.0926068302294892,0.011003970340138225,0.0003836566459263224,0.000169,0.01308523954865548,0.008576025005153436,0.09717943903373241,0.00012108736324664177,0.011064961867117263,1.4719242196343553e-07,0.0003837302609665058
2026-04-17,6h_prior,96166255159858954074733738893690851677998355122793079795907503523620522423903,highest-temperature-in-hong-kong-on-april-17-2026-26c,26°C,interior_bin,"[26, 27)",96166255159858954074733738893690851677998355122793079795907503523620522423903,0.006,0,28.0,0.9836111111111112,highest-temperature-in-hong-kong-on-april-17-2026-26c,26°C,interior_bin,"[26, 27)",96166255159858954074733738893690851677998355122793079795907503523620522423903,0.22767795341899,0,27.3,-0.6999999999999993,0.6999999999999993,2026-04-16T00:00:00+00:00,2026-04-16T10:00:00+00:00,highest-temperature-in-hong-kong-on-april-17-2026-26c,26°C,interior_bin,"[26, 27)",96166255159858954074733738893690851677998355122793079795907503523620522423903,0,False,3.6e-05,0.0518372504730597,0.006018072325563,0.258353657160204,-0.0518012504730597,-0.2523355848346409,True,17,2026-03-17,2026-04-14,2026-04-15 16:00:00+00:00,1.3176470588235296,0.7147482437216013,0.7147482437216013,28.61764705882353,0.617647058823529,26.0,27.0,0.22767795341899,0.09993674392633084,0.011685475170427173,3.6e-05,0.006018072325563021,0.05183725047305978,0.258353657160204,0.009987352786597023,0.10529023360136876,0.00013655032995866996,0.01175428692607418
2026-04-29,6h_prior,32766613900601096902725133378181087160626568491276640548161105094712216359126,highest-temperature-in-hong-kong-on-april-29-2026-19corbelow,19°C or below,lower_tail_endpoint,"(-infinity, 20)",32766613900601096902725133378181087160626568491276640548161105094712216359126,0.0005,0,28.4,0.9952777777777778,highest-temperature-in-hong-kong-on-april-29-2026-19corbelow,19°C or below,lower_tail_endpoint,"(-infinity, 20)",32766613900601096902725133378181087160626568491276640548161105094712216359126,1.1043116444620082e-06,0,27.1,-1.2999999999999972,1.2999999999999972,2026-04-28T00:00:00+00:00,2026-04-28T10:00:00+00:00,highest-temperature-in-hong-kong-on-april-29-2026-19corbelow,19°C or below,lower_tail_endpoint,"(-infinity, 20)",32766613900601096902725133378181087160626568491276640548161105094712216359126,0,False,2.5e-07,1.219504208094385e-12,0.0005001250416822,1.1043122542145612e-06,2.499987804957919e-07,0.000499020729428,True,29,2026-03-17,2026-04-26,2026-04-27 16:00:00+00:00,1.5448275862068963,0.9908499336242284,0.9908499336242284,28.644827586206898,0.24482758620689893,-inf,20.0,1.1043116444620082e-06,4.126244845803484e-09,0.0,2.5e-07,0.0005001250416822429,1.219504208094385e-12,1.1043122542145612e-06,1.7025896527519817e-17,1.000000500029089e-06,0.0,1.000000500029089e-06
2026-04-14,6h_prior,20341263943517209195091724322473110484518254189465116749974517703146002553256,highest-temperature-in-hong-kong-on-april-14-2026-28c,28°C,interior_bin,"[28, 29)",20341263943517209195091724322473110484518254189465116749974517703146002553256,0.225,0,29.0,0.9886111111111112,highest-temperature-in-hong-kong-on-april-14-2026-28c,28°C,interior_bin,"[28, 29)",20341263943517209195091724322473110484518254189465116749974517703146002553256,0.1918320415588554,0,27.3,-1.6999999999999993,1.6999999999999993,2026-04-13T00:00:00+00:00,2026-04-13T10:00:00+00:00,highest-temperature-in-hong-kong-on-april-14-2026-28c,28°C,interior_bin,"[28, 29)",20341263943517209195091724322473110484518254189465116749974517703146002553256,0,False,0.050625,0.0367995321686384,0.25489224962879,0.2129853727050308,0.0138254678313615,0.0419068769237591,True,14,2026-03-17,2026-04-11,2026-04-12 16:00:00+00:00,1.2000000000000004,0.6917885721601855,0.6917885721601855,28.5,-0.5,28.0,29.0,0.1918320415588554,0.26111731963647267,0.5301752223327547,0.050625,0.25489224962879004,0.03679953216863842,0.21298537270503085,0.06818225461413584,0.3026161252192849,0.2810857663755859,0.7553954672641994
2026-04-16,6h_prior,104927466918490130770860889602449057946561824438896283963293421930540277011262,highest-temperature-in-hong-kong-on-april-16-2026-26c,26°C,interior_bin,"[26, 27)",104927466918490130770860889602449057946561824438896283963293421930540277011262,0.021,0,30.2,0.9866666666666668,highest-temperature-in-hong-kong-on-april-16-2026-26c,26°C,interior_bin,"[26, 27)",104927466918490130770860889602449057946561824438896283963293421930540277011262,0.2417459610648365,0,27.1,-3.099999999999998,3.099999999999998,2026-04-15T00:00:00+00:00,2026-04-15T10:00:00+00:00,highest-temperature-in-hong-kong-on-april-16-2026-26c,26°C,interior_bin,"[26, 27)",104927466918490130770860889602449057946561824438896283963293421930540277011262,0,False,0.000441,0.0584411096911614,0.0212236364516266,0.276736805773939,-0.0580001096911614,-0.2555131693223124,True,16,2026-03-17,2026-04-13,2026-04-14 16:00:00+00:00,1.2937500000000002,0.7301273433449806,0.7301273433449806,28.39375,-1.8062499999999986,26.0,27.0,0.2417459610648365,0.12113835513125876,0.027614888339847876,0.00044100000000000004,0.021223636451626688,0.058441109691161446,0.27673680577393905,0.014674501083906964,0.12912779429012522,0.0007625820580222662,0.028003347578657235
2026-04-06,6h_prior,43382942576271247142441321003283693526286321866069317184823908186687599298419,highest-temperature-in-hong-kong-on-april-6-2026-30corhigher,30°C or higher,upper_tail,"[30, infinity)",43382942576271247142441321003283693526286321866069317184823908186687599298419,0.08,0,28.1,4.983888888888889,highest-temperature-in-hong-kong-on-april-6-2026-30corhigher,30°C or higher,upper_tail,"[30, infinity)",43382942576271247142441321003283693526286321866069317184823908186687599298419,0.0056491727555606,0,26.2,-1.900000000000002,1.900000000000002,2026-04-05T00:00:00+00:00,2026-04-05T10:00:00+00:00,highest-temperature-in-hong-kong-on-april-6-2026-30corhigher,30°C or higher,upper_tail,"[30, infinity)",43382942576271247142441321003283693526286321866069317184823908186687599298419,0,False,0.0064,3.1913152822168146e-05,0.083381608939051,0.0056651896820446,0.0063680868471778,0.0777164192570063,False,6,,,,,,,,,30.0,inf,0.0056491727555606,,,,,,,,,,
2026-05-08,6h_prior,90681928144048992045119562931409148469300849219314404143767986445279334053721,highest-temperature-in-hong-kong-on-may-8-2026-29c,29°C,interior_bin,"[29, 30)",90681928144048992045119562931409148469300849219314404143767986445279334053721,0.39,0,30.3,0.9991666666666666,highest-temperature-in-hong-kong-on-may-8-2026-29c,29°C,interior_bin,"[29, 30)",90681928144048992045119562931409148469300849219314404143767986445279334053721,0.150920915401027,0,27.9,-2.400000000000002,2.400000000000002,2026-05-07T00:00:00+00:00,2026-05-07T10:00:00+00:00,highest-temperature-in-hong-kong-on-may-8-2026-29c,29°C,interior_bin,"[29, 30)",90681928144048992045119562931409148469300849219314404143767986445279334053721,0,False,0.1521,0.0227771227054839,0.4942963218147801,0.1636029467157545,0.129322877294516,0.3306933750990256,True,38,2026-03-17,2026-05-05,2026-05-06 16:00:00+00:00,1.5421052631578946,1.0179007238707067,1.0179007238707067,29.44210526315789,-0.857894736842109,29.0,30.0,0.150920915401027,0.26092999226082736,0.3761585109617691,0.1521,0.4942963218147801,0.02277712270548395,0.1636029467157545,0.06808446086123543,0.3023626294502303,0.14149522536897538,0.47185896685945894
2026-04-14,6h_prior,13877836181753017167793295465122046990112502110510601480234694063678329353417,highest-temperature-in-hong-kong-on-april-14-2026-27c,27°C,interior_bin,"[27, 28)",13877836181753017167793295465122046990112502110510601480234694063678329353417,0.025,0,29.0,0.9872222222222222,highest-temperature-in-hong-kong-on-april-14-2026-27c,27°C,interior_bin,"[27, 28)",13877836181753017167793295465122046990112502110510601480234694063678329353417,0.2588905185378326,0,27.3,-1.6999999999999993,1.6999999999999993,2026-04-13T00:00:00+00:00,2026-04-13T10:00:00+00:00,highest-temperature-in-hong-kong-on-april-14-2026-27c,27°C,interior_bin,"[27, 28)",13877836181753017167793295465122046990112502110510601480234694063678329353417,0,False,0.000625,0.0670243005887878,0.0253178079842898,0.2996069163377154,-0.0663993005887878,-0.2742891083534255,True,14,2026-03-17,2026-04-11,2026-04-12 16:00:00+00:00,1.2000000000000004,0.6917885721601855,0.6917885721601855,28.5,-0.5,27.0,28.0,0.2588905185378326,0.2107860862503066,0.2198441709828301,0.0006250000000000001,0.025317807984289897,0.06702430058878786,0.2996069163377154,0.04443077415672169,0.236717874794341,0.048331459515127836,0.24826159846078086
2026-04-28,6h_prior,52261531473414819748200764670404546662516196835632812271859561187629965756318,highest-temperature-in-hong-kong-on-april-28-2026-31corhigher,31°C or higher,upper_tail,"[31, infinity)",52261531473414819748200764670404546662516196835632812271859561187629965756318,0.004,0,29.4,0.9975,highest-temperature-in-hong-kong-on-april-28-2026-31corhigher,31°C or higher,upper_tail,"[31, infinity)",52261531473414819748200764670404546662516196835632812271859561187629965756318,0.0013498980316301,0,26.5,-2.8999999999999986,2.8999999999999986,2026-04-27T00:00:00+00:00,2026-04-27T10:00:00+00:00,highest-temperature-in-hong-kong-on-april-28-2026-31corhigher,31°C or higher,upper_tail,"[31, infinity)",52261531473414819748200764670404546662516196835632812271859561187629965756318,0,False,1.6e-05,1.8222246957988184e-06,0.0040080213975388,0.0013508099647482,1.4177775304201182e-05,0.0026572114327906,True,28,2026-03-17,2026-04-25,2026-04-26 16:00:00+00:00,1.4928571428571424,0.9687726297554364,0.9687726297554364,27.992857142857144,-1.4071428571428548,31.0,inf,0.0013498980316301,0.022494253479949933,0.0009543748379117201,1.6e-05,0.004008021397538822,1.8222246957988184e-06,0.0013508099647482027,0.0005059914396202396,0.022751108347006156,9.10831331239022e-07,0.0009548305435430695
2026-05-03,6h_prior,40915820659694755924152472680772369134767580311555313192605845498177968711594,highest-temperature-in-hong-kong-on-may-3-2026-29c,29°C,interior_bin,"[29, 30)",40915820659694755924152472680772369134767580311555313192605845498177968711594,0.375,1,29.6,0.9972222222222222,highest-temperature-in-hong-kong-on-may-3-2026-29c,29°C,interior_bin,"[29, 30)",40915820659694755924152472680772369134767580311555313192605845498177968711594,0.2523233465502916,1,29.1,-0.5,0.5,2026-05-02T00:00:00+00:00,2026-05-02T10:00:00+00:00,highest-temperature-in-hong-kong-on-may-3-2026-29c,29°C,interior_bin,"[29, 30)",40915820659694755924152472680772369134767580311555313192605845498177968711594,1,False,0.390625,0.5590203781137553,0.9808292530117262,1.377043892735945,-0.1683953781137552,-0.3962146397242188,True,33,2026-03-17,2026-04-30,2026-05-01 16:00:00+00:00,1.5909090909090906,0.9614898906995093,0.9614898906995093,30.69090909090909,1.09090909090909,29.0,30.0,0.2523233465502916,0.19272703651575535,0.19687950736505422,0.390625,0.9808292530117262,0.5590203781137553,1.377043892735945,0.6516896375726345,1.6464804097409982,0.645002525690198,1.6251633751116594
2026-04-03,6h_prior,21695926733987735361668859131137056871131110463766615930114704470867888048949,highest-temperature-in-hong-kong-on-april-3-2026-21c,21°C,interior_bin,"[21, 22)",21695926733987735361668859131137056871131110463766615930114704470867888048949,0.0015,0,27.1,0.9852777777777778,highest-temperature-in-hong-kong-on-april-3-2026-21c,21°C,interior_bin,"[21, 22)",21695926733987735361668859131137056871131110463766615930114704470867888048949,0.0034013202343929,0,26.0,-1.1000000000000014,1.1000000000000014,2026-04-02T00:00:00+00:00,2026-04-02T10:00:00+00:00,highest-temperature-in-hong-kong-on-april-3-2026-21c,21°C,interior_bin,"[21, 22)",21695926733987735361668859131137056871131110463766615930114704470867888048949,0,False,2.25e-06,1.1568979336890571e-05,0.001501126126267,0.0034071178742141,-9.318979336890573e-06,-0.001905991747947,False,3,,,,,,,,,21.0,22.0,0.0034013202343929,,,,,,,,,,
2026-04-03,6h_prior,85573700139071295507347633720956517812924506101041421908445894959272474634021,highest-temperature-in-hong-kong-on-april-3-2026-22c,22°C,interior_bin,"[22, 23)",85573700139071295507347633720956517812924506101041421908445894959272474634021,0.004,0,27.1,0.9897222222222222,highest-temperature-in-hong-kong-on-april-3-2026-22c,22°C,interior_bin,"[22, 23)",85573700139071295507347633720956517812924506101041421908445894959272474634021,0.0189197513805894,0,26.0,-1.1000000000000014,1.1000000000000014,2026-04-02T00:00:00+00:00,2026-04-02T10:00:00+00:00,highest-temperature-in-hong-kong-on-april-3-2026-22c,22°C,interior_bin,"[22, 23)",85573700139071295507347633720956517812924506101041421908445894959272474634021,0,False,1.6e-05,0.0003579569923033,0.0040080213975388,0.0191010198884297,-0.0003419569923033,-0.0150929984908909,False,3,,,,,,,,,22.0,23.0,0.0189197513805894,,,,,,,,,,
2026-05-07,6h_prior,49159070016038652678399705754396982595628695075178831134214884939455479797269,highest-temperature-in-hong-kong-on-may-7-2026-32corhigher,32°C or higher,upper_tail,"[32, infinity)",49159070016038652678399705754396982595628695075178831134214884939455479797269,0.0025,0,29.3,0.9983333333333332,highest-temperature-in-hong-kong-on-may-7-2026-32corhigher,32°C or higher,upper_tail,"[32, infinity)",49159070016038652678399705754396982595628695075178831134214884939455479797269,7.234804392508565e-05,0,26.3,-3.0,3.0,2026-05-06T00:00:00+00:00,2026-05-06T10:00:00+00:00,highest-temperature-in-hong-kong-on-may-7-2026-32corhigher,32°C or higher,upper_tail,"[32, infinity)",49159070016038652678399705754396982595628695075178831134214884939455479797269,0,False,6.25e-06,5.234239459786122e-09,0.0025031302181184,7.235066117105139e-05,6.244765760540214e-06,0.0024307795569474,True,37,2026-03-17,2026-05-04,2026-05-05 16:00:00+00:00,1.5702702702702702,1.0168485669140026,1.0168485669140026,27.87027027027027,-1.4297297297297291,32.0,inf,7.234804392508565e-05,0.0029512138444001135,2.439983515234445e-05,6.25e-06,0.002503130218118477,5.2342394597861225e-09,7.235066117105139e-05,8.709663155378897e-06,0.0029555772630134075,5.95351955461584e-10,2.4400132833164434e-05
2026-05-08,6h_prior,11906670436656600835739700127123694594094082081453565369298581615043269627773,highest-temperature-in-hong-kong-on-may-8-2026-26c,26°C,interior_bin,"[26, 27)",11906670436656600835739700127123694594094082081453565369298581615043269627773,0.0225,0,30.3,0.9986111111111112,highest-temperature-in-hong-kong-on-may-8-2026-26c,26°C,interior_bin,"[26, 27)",11906670436656600835739700127123694594094082081453565369298581615043269627773,0.1716158659179379,0,27.9,-2.400000000000002,2.400000000000002,2026-05-07T00:00:00+00:00,2026-05-07T10:00:00+00:00,highest-temperature-in-hong-kong-on-may-8-2026-26c,26°C,interior_bin,"[26, 27)",11906670436656600835739700127123694594094082081453565369298581615043269627773,0,False,0.00050625,0.0294520054347636,0.0227569871226161,0.1882783021283512,-0.0289457554347636,-0.165521315005735,True,38,2026-03-17,2026-05-05,2026-05-06 16:00:00+00:00,1.5421052631578946,1.0179007238707067,1.0179007238707067,29.44210526315789,-0.857894736842109,26.0,27.0,0.1716158659179379,0.0408808982960156,0.007856037152313256,0.00050625,0.02275698712261618,0.029452005434763638,0.18827830212835123,0.0016712478454891711,0.04174001816672864,6.171731973852616e-05,0.007887058388315951
