event_date,decision_rule,_join_token,market_slug_market,group_item_title_market,contract_event_type_v2_market,event_set_v2_market,selected_yes_token_id_market,p_market,Y_event_int_market,hko_tmax_C,price_staleness_hours,market_slug_ecmwf,group_item_title_ecmwf,contract_event_type_v2_ecmwf,event_set_v2_ecmwf,selected_yes_token_id_ecmwf,p_ecmwf_proxy,Y_event_int_ecmwf,forecast_hko_daily_max_C,temperature_error_C,abs_temperature_error_C,selected_run_init_utc,decision_cutoff_utc,market_slug,group_item_title,contract_event_type_v2,event_set_v2,selected_yes_token_id,Y_event_int,Y_mismatch,brier_market_common,brier_ecmwf_common,log_market_common,log_ecmwf_common,delta_brier_market_minus_ecmwf,delta_log_market_minus_ecmwf
2026-04-23,12h_prior,76947160750001805507008721107173531516483389833534001925630681610976415054050,highest-temperature-in-hong-kong-on-april-23-2026-31corhigher,31°C or higher,upper_tail,"[31, infinity)",76947160750001805507008721107173531516483389833534001925630681610976415054050,0.015,0,29.0,0.9988888888888888,highest-temperature-in-hong-kong-on-april-23-2026-31corhigher,31°C or higher,upper_tail,"[31, infinity)",76947160750001805507008721107173531516483389833534001925630681610976415054050,0.0006871379379158,0,26.2,-2.8000000000000007,2.8000000000000007,2026-04-21T18:00:00+00:00,2026-04-22T04:00:00+00:00,highest-temperature-in-hong-kong-on-april-23-2026-31corhigher,31°C or higher,upper_tail,"[31, infinity)",76947160750001805507008721107173531516483389833534001925630681610976415054050,0,False,0.000225,4.7215854572317786e-07,0.015113637810048184,0.0006873741253903916,0.0002245278414542768,0.014426263684657792
2026-04-23,12h_prior,77227117663754972665774977282942499954492375488576242642311238667053660065357,highest-temperature-in-hong-kong-on-april-23-2026-30c,30°C,interior_bin,"[30, 31)",77227117663754972665774977282942499954492375488576242642311238667053660065357,0.0105,0,29.0,0.9988888888888888,highest-temperature-in-hong-kong-on-april-23-2026-30c,30°C,interior_bin,"[30, 31)",77227117663754972665774977282942499954492375488576242642311238667053660065357,0.0049620348176447,0,26.2,-2.8000000000000007,2.8000000000000007,2026-04-21T18:00:00+00:00,2026-04-22T04:00:00+00:00,highest-temperature-in-hong-kong-on-april-23-2026-30c,30°C,interior_bin,"[30, 31)",77227117663754972665774977282942499954492375488576242642311238667053660065357,0,False,0.00011025000000000001,2.4621789531518272e-05,0.010555513939516587,0.0049743865892983375,8.562821046848174e-05,0.005581127350218249
2026-05-06,12h_prior,95745473431801139725863149587335687614195855320380572201486646478933550996125,highest-temperature-in-hong-kong-on-may-6-2026-21corbelow,21°C or below,lower_tail_endpoint,"(-infinity, 22)",95745473431801139725863149587335687614195855320380572201486646478933550996125,0.0005,0,24.6,0.9975,highest-temperature-in-hong-kong-on-may-6-2026-21corbelow,21°C or below,lower_tail_endpoint,"(-infinity, 22)",95745473431801139725863149587335687614195855320380572201486646478933550996125,0.0359303191129258,0,24.7,0.0999999999999978,0.0999999999999978,2026-05-04T18:00:00+00:00,2026-05-05T04:00:00+00:00,highest-temperature-in-hong-kong-on-may-6-2026-21corbelow,21°C or below,lower_tail_endpoint,"(-infinity, 22)",95745473431801139725863149587335687614195855320380572201486646478933550996125,0,False,2.5e-07,0.0012909878315566813,0.0005001250416822429,0.036591703906009396,-0.0012907378315566813,-0.03609157886432715
2026-04-28,12h_prior,65289035900416239894938054154915628883172472676035903802619612362044444342792,highest-temperature-in-hong-kong-on-april-28-2026-29c,29°C,interior_bin,"[29, 30)",65289035900416239894938054154915628883172472676035903802619612362044444342792,0.115,1,29.4,0.9991666666666666,highest-temperature-in-hong-kong-on-april-28-2026-29c,29°C,interior_bin,"[29, 30)",65289035900416239894938054154915628883172472676035903802619612362044444342792,0.0613738721449523,1,26.9,-2.5,2.5,2026-04-26T18:00:00+00:00,2026-04-27T04:00:00+00:00,highest-temperature-in-hong-kong-on-april-28-2026-29c,29°C,interior_bin,"[29, 30)",65289035900416239894938054154915628883172472676035903802619612362044444342792,1,False,0.7832250000000001,0.8810190078921604,2.162823150618887,2.7907710694932906,-0.0977940078921603,-0.6279479188744035
2026-05-04,12h_prior,78990867874852727914346642785402836393074248583008171765836682061619658167711,highest-temperature-in-hong-kong-on-may-4-2026-24c,24°C,interior_bin,"[24, 25)",78990867874852727914346642785402836393074248583008171765836682061619658167711,0.075,0,27.6,0.9988888888888888,highest-temperature-in-hong-kong-on-may-4-2026-24c,24°C,interior_bin,"[24, 25)",78990867874852727914346642785402836393074248583008171765836682061619658167711,0.2417459610648365,0,25.1,-2.5,2.5,2026-05-02T18:00:00+00:00,2026-05-03T04:00:00+00:00,highest-temperature-in-hong-kong-on-may-4-2026-24c,24°C,interior_bin,"[24, 25)",78990867874852727914346642785402836393074248583008171765836682061619658167711,0,False,0.005625,0.058441109691161446,0.0779615414697118,0.27673680577393905,-0.05281610969116145,-0.19877526430422726
2026-04-23,12h_prior,115388439934877738882032876010966110345503829875996992172710800572790988435384,highest-temperature-in-hong-kong-on-april-23-2026-29c,29°C,interior_bin,"[29, 30)",115388439934877738882032876010966110345503829875996992172710800572790988435384,0.115,1,29.0,0.9988888888888888,highest-temperature-in-hong-kong-on-april-23-2026-29c,29°C,interior_bin,"[29, 30)",115388439934877738882032876010966110345503829875996992172710800572790988435384,0.0253249029511799,1,26.2,-2.8000000000000007,2.8000000000000007,2026-04-21T18:00:00+00:00,2026-04-22T04:00:00+00:00,highest-temperature-in-hong-kong-on-april-23-2026-29c,29°C,interior_bin,"[29, 30)",115388439934877738882032876010966110345503829875996992172710800572790988435384,1,False,0.7832250000000001,0.9499915448071268,2.162823150618887,3.675967060989781,-0.16676654480712672,-1.5131439103708941
2026-04-02,12h_prior,4051363700900484219731864532842889784682698455108340009457856914049045646186,highest-temperature-in-hong-kong-on-april-2-2026-20c,20°C,interior_bin,"[20, 21)",4051363700900484219731864532842889784682698455108340009457856914049045646186,0.0035,0,24.0,0.9858333333333332,highest-temperature-in-hong-kong-on-april-2-2026-20c,20°C,interior_bin,"[20, 21)",4051363700900484219731864532842889784682698455108340009457856914049045646186,0.0430939936189997,0,23.4,-0.6000000000000014,0.6000000000000014,2026-03-31T18:00:00+00:00,2026-04-01T04:00:00+00:00,highest-temperature-in-hong-kong-on-april-2-2026-20c,20°C,interior_bin,"[20, 21)",4051363700900484219731864532842889784682698455108340009457856914049045646186,0,False,1.2250000000000001e-05,0.001857092286034387,0.00350613932928759,0.04405010930053611,-0.001844842286034387,-0.04054396997124852
2026-04-28,12h_prior,19667966848440626807546598454235942789014624955529669129584875678710194224360,highest-temperature-in-hong-kong-on-april-28-2026-30c,30°C,interior_bin,"[30, 31)",19667966848440626807546598454235942789014624955529669129584875678710194224360,0.033,0,29.4,0.9991666666666666,highest-temperature-in-hong-kong-on-april-28-2026-30c,30°C,interior_bin,"[30, 31)",19667966848440626807546598454235942789014624955529669129584875678710194224360,0.016247944828113,0,26.9,-2.5,2.5,2026-04-26T18:00:00+00:00,2026-04-27T04:00:00+00:00,highest-temperature-in-hong-kong-on-april-28-2026-30c,30°C,interior_bin,"[30, 31)",19667966848440626807546598454235942789014624955529669129584875678710194224360,0,False,0.0010890000000000001,0.00026399571113740395,0.033556783528842754,0.016381390132617822,0.0008250042888625962,0.017175393396224932
2026-04-18,12h_prior,68409637147245886453619157311123715158829443268572111951700473766947617176414,highest-temperature-in-hong-kong-on-april-18-2026-26c,26°C,interior_bin,"[26, 27)",68409637147245886453619157311123715158829443268572111951700473766947617176414,0.0265,0,28.5,1.9847222222222225,highest-temperature-in-hong-kong-on-april-18-2026-26c,26°C,interior_bin,"[26, 27)",68409637147245886453619157311123715158829443268572111951700473766947617176414,0.1015429725067298,0,28.6,0.1000000000000014,0.1000000000000014,2026-04-16T18:00:00+00:00,2026-04-17T04:00:00+00:00,highest-temperature-in-hong-kong-on-april-18-2026-26c,26°C,interior_bin,"[26, 27)",68409637147245886453619157311123715158829443268572111951700473766947617176414,0,False,0.00070225,0.010310975265502485,0.026857454169882642,0.10707640084353653,-0.009608725265502485,-0.0802189466736539
2026-04-28,12h_prior,52261531473414819748200764670404546662516196835632812271859561187629965756318,highest-temperature-in-hong-kong-on-april-28-2026-31corhigher,31°C or higher,upper_tail,"[31, infinity)",52261531473414819748200764670404546662516196835632812271859561187629965756318,0.0105,0,29.4,0.9972222222222222,highest-temperature-in-hong-kong-on-april-28-2026-31corhigher,31°C or higher,upper_tail,"[31, infinity)",52261531473414819748200764670404546662516196835632812271859561187629965756318,0.0031348422607054,0,26.9,-2.5,2.5,2026-04-26T18:00:00+00:00,2026-04-27T04:00:00+00:00,highest-temperature-in-hong-kong-on-april-28-2026-31corhigher,31°C or higher,upper_tail,"[31, infinity)",52261531473414819748200764670404546662516196835632812271859561187629965756318,0,False,0.00011025000000000001,9.827235999504543e-06,0.010555513939516587,0.00313976617185438,0.00010042276400049547,0.007415747767662207
2026-04-23,12h_prior,48995693792828177691296426569929406456533883002489185690818641511293677747276,highest-temperature-in-hong-kong-on-april-23-2026-28c,28°C,interior_bin,"[28, 29)",48995693792828177691296426569929406456533883002489185690818641511293677747276,0.32,0,29.0,0.9988888888888888,highest-temperature-in-hong-kong-on-april-23-2026-28c,28°C,interior_bin,"[28, 29)",48995693792828177691296426569929406456533883002489185690818641511293677747276,0.0840955945149676,0,26.2,-2.8000000000000007,2.8000000000000007,2026-04-21T18:00:00+00:00,2026-04-22T04:00:00+00:00,highest-temperature-in-hong-kong-on-april-23-2026-28c,28°C,interior_bin,"[28, 29)",48995693792828177691296426569929406456533883002489185690818641511293677747276,0,False,0.1024,0.00707206901682585,0.3856624808119848,0.08784328057817696,0.09532793098317416,0.2978192002338078
2026-05-07,12h_prior,105288523691444576042732891193048479695797432121090091225318674374936071887835,highest-temperature-in-hong-kong-on-may-7-2026-31c,31°C,interior_bin,"[31, 32)",105288523691444576042732891193048479695797432121090091225318674374936071887835,0.0075,0,29.3,0.9986111111111112,highest-temperature-in-hong-kong-on-may-7-2026-31c,31°C,interior_bin,"[31, 32)",105288523691444576042732891193048479695797432121090091225318674374936071887835,6.83756553216952e-05,0,25.3,-4.0,4.0,2026-05-05T18:00:00+00:00,2026-05-06T04:00:00+00:00,highest-temperature-in-hong-kong-on-may-7-2026-31c,31°C,interior_bin,"[31, 32)",105288523691444576042732891193048479695797432121090091225318674374936071887835,0,False,5.625e-05,4.675230240671266e-09,0.0075282664207915245,6.837799304337832e-05,5.6245324769759325e-05,0.007459888427748146
2026-04-29,12h_prior,32766613900601096902725133378181087160626568491276640548161105094712216359126,highest-temperature-in-hong-kong-on-april-29-2026-19corbelow,19°C or below,lower_tail_endpoint,"(-infinity, 20)",32766613900601096902725133378181087160626568491276640548161105094712216359126,0.0005,0,28.4,0.9972222222222222,highest-temperature-in-hong-kong-on-april-29-2026-19corbelow,19°C or below,lower_tail_endpoint,"(-infinity, 20)",32766613900601096902725133378181087160626568491276640548161105094712216359126,0.0005441086524671,0,24.9,-3.5,3.5,2026-04-27T18:00:00+00:00,2026-04-28T04:00:00+00:00,highest-temperature-in-hong-kong-on-april-29-2026-19corbelow,19°C or below,lower_tail_endpoint,"(-infinity, 20)",32766613900601096902725133378181087160626568491276640548161105094712216359126,0,False,2.5e-07,2.9605422568956336e-07,0.0005001250416822429,0.0005442567332971117,-4.6054225689563374e-08,-4.413169161486888e-05
2026-04-23,12h_prior,107718112799469550308611741322001737306360666160002498195413616070015464035096,highest-temperature-in-hong-kong-on-april-23-2026-27c,27°C,interior_bin,"[27, 28)",107718112799469550308611741322001737306360666160002498195413616070015464035096,0.45,0,29.0,0.9980555555555556,highest-temperature-in-hong-kong-on-april-23-2026-27c,27°C,interior_bin,"[27, 28)",107718112799469550308611741322001737306360666160002498195413616070015464035096,0.1818317583821429,0,26.2,-2.8000000000000007,2.8000000000000007,2026-04-21T18:00:00+00:00,2026-04-22T04:00:00+00:00,highest-temperature-in-hong-kong-on-april-23-2026-27c,27°C,interior_bin,"[27, 28)",107718112799469550308611741322001737306360666160002498195413616070015464035096,0,False,0.2025,0.033062788356342,0.5978370007556204,0.2006872891780008,0.16943721164365802,0.3971497115776196
2026-05-07,12h_prior,85792765829194992341305417970729049425696534686943573437443353734418291039289,highest-temperature-in-hong-kong-on-may-7-2026-26c,26°C,interior_bin,"[26, 27)",85792765829194992341305417970729049425696534686943573437443353734418291039289,0.066,0,29.3,0.9991666666666666,highest-temperature-in-hong-kong-on-may-7-2026-26c,26°C,interior_bin,"[26, 27)",85792765829194992341305417970729049425696534686943573437443353734418291039289,0.1918320415588554,0,25.3,-4.0,4.0,2026-05-05T18:00:00+00:00,2026-05-06T04:00:00+00:00,highest-temperature-in-hong-kong-on-may-7-2026-26c,26°C,interior_bin,"[26, 27)",85792765829194992341305417970729049425696534686943573437443353734418291039289,0,False,0.0043560000000000005,0.03679953216863842,0.06827884075329449,0.21298537270503085,-0.03244353216863842,-0.14470653195173636
2026-04-29,12h_prior,107196134042807270350840854539988783729938288832440342610718692428689449782112,highest-temperature-in-hong-kong-on-april-29-2026-27c,27°C,interior_bin,"[27, 28)",107196134042807270350840854539988783729938288832440342610718692428689449782112,0.325,0,28.4,0.9991666666666666,highest-temperature-in-hong-kong-on-april-29-2026-27c,27°C,interior_bin,"[27, 28)",107196134042807270350840854539988783729938288832440342610718692428689449782112,0.0613738721449523,0,24.9,-3.5,3.5,2026-04-27T18:00:00+00:00,2026-04-28T04:00:00+00:00,highest-temperature-in-hong-kong-on-april-29-2026-27c,27°C,interior_bin,"[27, 28)",107196134042807270350840854539988783729938288832440342610718692428689449782112,0,False,0.10562500000000001,0.003766752182064952,0.3930425881096072,0.0633380389593509,0.10185824781793505,0.32970454915025627
2026-04-02,12h_prior,7469455243625447394036276357470426150200497655423027296955739966429742762577,highest-temperature-in-hong-kong-on-april-2-2026-19c,19°C,interior_bin,"[19, 20)",7469455243625447394036276357470426150200497655423027296955739966429742762577,0.0035,0,24.0,0.9883333333333332,highest-temperature-in-hong-kong-on-april-2-2026-19c,19°C,interior_bin,"[19, 20)",7469455243625447394036276357470426150200497655423027296955739966429742762577,0.0100285798530851,0,23.4,-0.6000000000000014,0.6000000000000014,2026-03-31T18:00:00+00:00,2026-04-01T04:00:00+00:00,highest-temperature-in-hong-kong-on-april-2-2026-19c,19°C,interior_bin,"[19, 20)",7469455243625447394036276357470426150200497655423027296955739966429742762577,0,False,1.2250000000000001e-05,0.00010057241386970436,0.00350613932928759,0.010079204808675557,-8.832241386970436e-05,-0.006573065479387966
2026-04-29,12h_prior,85940186127203013888759160438932334649026982789525951065501302846422805920518,highest-temperature-in-hong-kong-on-april-29-2026-28c,28°C,interior_bin,"[28, 29)",85940186127203013888759160438932334649026982789525951065501302846422805920518,0.075,1,28.4,0.9991666666666666,highest-temperature-in-hong-kong-on-april-29-2026-28c,28°C,interior_bin,"[28, 29)",85940186127203013888759160438932334649026982789525951065501302846422805920518,0.016247944828113,1,24.9,-3.5,3.5,2026-04-27T18:00:00+00:00,2026-04-28T04:00:00+00:00,highest-temperature-in-hong-kong-on-april-29-2026-28c,28°C,interior_bin,"[28, 29)",85940186127203013888759160438932334649026982789525951065501302846422805920518,1,False,0.8556250000000001,0.9677681060549115,2.5902671654458267,4.119788850320786,-0.1121431060549114,-1.5295216848749593
2026-04-23,12h_prior,78058759021359196528082911362613141170183128697558922927712923705591915070176,highest-temperature-in-hong-kong-on-april-23-2026-21corbelow,21°C or below,lower_tail_endpoint,"(-infinity, 22)",78058759021359196528082911362613141170183128697558922927712923705591915070176,0.0015,0,29.0,0.9988888888888888,highest-temperature-in-hong-kong-on-april-23-2026-21corbelow,21°C or below,lower_tail_endpoint,"(-infinity, 22)",78058759021359196528082911362613141170183128697558922927712923705591915070176,0.0025551303304279,0,26.2,-2.8000000000000007,2.8000000000000007,2026-04-21T18:00:00+00:00,2026-04-22T04:00:00+00:00,highest-temperature-in-hong-kong-on-april-23-2026-21corbelow,21°C or below,lower_tail_endpoint,"(-infinity, 22)",78058759021359196528082911362613141170183128697558922927712923705591915070176,0,False,2.25e-06,6.5286910054725895e-06,0.0015011261262670914,0.0025584002471605197,-4.278691005472589e-06,-0.0010572741208934283
2026-04-02,12h_prior,37187550100478082566277726283160006593668804184997984687458722078783777953469,highest-temperature-in-hong-kong-on-april-2-2026-24c,24°C,interior_bin,"[24, 25)",37187550100478082566277726283160006593668804184997984687458722078783777953469,0.285,1,24.0,0.9838888888888888,highest-temperature-in-hong-kong-on-april-2-2026-24c,24°C,interior_bin,"[24, 25)",37187550100478082566277726283160006593668804184997984687458722078783777953469,0.2015170661941665,1,23.4,-0.6000000000000014,0.6000000000000014,2026-03-31T18:00:00+00:00,2026-04-01T04:00:00+00:00,highest-temperature-in-hong-kong-on-april-2-2026-24c,24°C,interior_bin,"[24, 25)",37187550100478082566277726283160006593668804184997984687458722078783777953469,1,False,0.5112250000000002,0.637574995579171,1.2552660987134867,1.6018812054291947,-0.12634999557917082,-0.34661510671570794
2026-04-03,12h_prior,12404000717186025164513420188934048290926285314741201326081130081895600140473,highest-temperature-in-hong-kong-on-april-3-2026-26c,26°C,interior_bin,"[26, 27)",12404000717186025164513420188934048290926285314741201326081130081895600140473,0.345,0,27.1,1.988888888888889,highest-temperature-in-hong-kong-on-april-3-2026-26c,26°C,interior_bin,"[26, 27)",12404000717186025164513420188934048290926285314741201326081130081895600140473,0.2195389656117957,0,25.6,-1.5,1.5,2026-04-01T18:00:00+00:00,2026-04-02T04:00:00+00:00,highest-temperature-in-hong-kong-on-april-3-2026-26c,26°C,interior_bin,"[26, 27)",12404000717186025164513420188934048290926285314741201326081130081895600140473,0,False,0.11902499999999998,0.048197357421897215,0.4231200433468851,0.24787046418294226,0.07082764257810276,0.17524957916394282
2026-04-22,12h_prior,114464321077210892152441485236680730886409783791078123755866477773638795158849,highest-temperature-in-hong-kong-on-april-22-2026-27c,27°C,interior_bin,"[27, 28)",114464321077210892152441485236680730886409783791078123755866477773638795158849,0.0355,0,29.4,1.9994444444444444,highest-temperature-in-hong-kong-on-april-22-2026-27c,27°C,interior_bin,"[27, 28)",114464321077210892152441485236680730886409783791078123755866477773638795158849,0.2605588311462989,0,27.6,-1.7999999999999972,1.7999999999999972,2026-04-20T18:00:00+00:00,2026-04-21T04:00:00+00:00,highest-temperature-in-hong-kong-on-april-22-2026-27c,27°C,interior_bin,"[27, 28)",114464321077210892152441485236680730886409783791078123755866477773638795158849,0,False,0.0012602499999999999,0.06789090448832551,0.03614544663635326,0.301860555298609,-0.0666306544883255,-0.26571510866225573
2026-04-17,12h_prior,89201406097350451073696076240400788460300422556288703676394698330615978449264,highest-temperature-in-hong-kong-on-april-17-2026-30c,30°C,interior_bin,"[30, 31)",89201406097350451073696076240400788460300422556288703676394698330615978449264,0.09,0,28.0,2.984166666666667,highest-temperature-in-hong-kong-on-april-17-2026-30c,30°C,interior_bin,"[30, 31)",89201406097350451073696076240400788460300422556288703676394698330615978449264,0.0613738721449523,0,27.9,-0.1000000000000014,0.1000000000000014,2026-04-15T18:00:00+00:00,2026-04-16T04:00:00+00:00,highest-temperature-in-hong-kong-on-april-17-2026-30c,30°C,interior_bin,"[30, 31)",89201406097350451073696076240400788460300422556288703676394698330615978449264,0,False,0.0081,0.003766752182064952,0.09431067947124129,0.0633380389593509,0.004333247817935048,0.030972640511890387
2026-04-03,12h_prior,7565298029201963272915714516666148570142923461148059990393740130391824107339,highest-temperature-in-hong-kong-on-april-3-2026-27c,27°C,interior_bin,"[27, 28)",7565298029201963272915714516666148570142923461148059990393740130391824107339,0.22,1,27.1,1.986388888888889,highest-temperature-in-hong-kong-on-april-3-2026-27c,27°C,interior_bin,"[27, 28)",7565298029201963272915714516666148570142923461148059990393740130391824107339,0.1205246531526716,1,25.6,-1.5,1.5,2026-04-01T18:00:00+00:00,2026-04-02T04:00:00+00:00,highest-temperature-in-hong-kong-on-april-3-2026-27c,27°C,interior_bin,"[27, 28)",7565298029201963272915714516666148570142923461148059990393740130391824107339,1,False,0.6084,0.7734768857122286,1.5141277326297755,2.115900956498603,-0.16507688571222856,-0.6017732238688274
2026-04-22,12h_prior,12175327027127198015566100018831435051874404121048110602925077449266278012388,highest-temperature-in-hong-kong-on-april-22-2026-26c,26°C,interior_bin,"[26, 27)",12175327027127198015566100018831435051874404121048110602925077449266278012388,0.007,0,29.4,6.993055555555555,highest-temperature-in-hong-kong-on-april-22-2026-26c,26°C,interior_bin,"[26, 27)",12175327027127198015566100018831435051874404121048110602925077449266278012388,0.2015170661941665,0,27.6,-1.7999999999999972,1.7999999999999972,2026-04-20T18:00:00+00:00,2026-04-21T04:00:00+00:00,highest-temperature-in-hong-kong-on-april-22-2026-26c,26°C,interior_bin,"[26, 27)",12175327027127198015566100018831435051874404121048110602925077449266278012388,0,False,4.9000000000000005e-05,0.040609127967504086,0.007024614936964466,0.2250416843722114,-0.040560127967504085,-0.21801706943524693
2026-04-03,12h_prior,71049896896913136698232710369927204560548631038509003340906254566162201678369,highest-temperature-in-hong-kong-on-april-3-2026-28c,28°C,interior_bin,"[28, 29)",71049896896913136698232710369927204560548631038509003340906254566162201678369,0.205,0,27.1,1.9841666666666664,highest-temperature-in-hong-kong-on-april-3-2026-28c,28°C,interior_bin,"[28, 29)",71049896896913136698232710369927204560548631038509003340906254566162201678369,0.0430939936189997,0,25.6,-1.5,1.5,2026-04-01T18:00:00+00:00,2026-04-02T04:00:00+00:00,highest-temperature-in-hong-kong-on-april-3-2026-28c,28°C,interior_bin,"[28, 29)",71049896896913136698232710369927204560548631038509003340906254566162201678369,0,False,0.04202499999999999,0.001857092286034387,0.2294131643278051,0.04405010930053611,0.040167907713965605,0.185363055027269
2026-05-04,12h_prior,105963347946619614603114307554083461903822487038255752588388131163877727572223,highest-temperature-in-hong-kong-on-may-4-2026-19c,19°C,interior_bin,"[19, 20)",105963347946619614603114307554083461903822487038255752588388131163877727572223,0.0005,0,27.6,0.9988888888888888,highest-temperature-in-hong-kong-on-may-4-2026-19c,19°C,interior_bin,"[19, 20)",105963347946619614603114307554083461903822487038255752588388131163877727572223,0.0003130840749666,0,25.1,-2.5,2.5,2026-05-02T18:00:00+00:00,2026-05-03T04:00:00+00:00,highest-temperature-in-hong-kong-on-may-4-2026-19c,19°C,interior_bin,"[19, 20)",105963347946619614603114307554083461903822487038255752588388131163877727572223,0,False,2.5e-07,9.802163799769162e-08,0.0005001250416822429,0.0003131330960176248,1.5197836200230838e-07,0.00018699194566461808
2026-05-07,12h_prior,85496398603942550247384799430661359872684457752327118649913136835913227667094,highest-temperature-in-hong-kong-on-may-7-2026-25c,25°C,interior_bin,"[25, 26)",85496398603942550247384799430661359872684457752327118649913136835913227667094,0.0075,0,29.3,0.9980555555555556,highest-temperature-in-hong-kong-on-may-7-2026-25c,25°C,interior_bin,"[25, 26)",85496398603942550247384799430661359872684457752327118649913136835913227667094,0.2588905185378326,0,25.3,-4.0,4.0,2026-05-05T18:00:00+00:00,2026-05-06T04:00:00+00:00,highest-temperature-in-hong-kong-on-may-7-2026-25c,25°C,interior_bin,"[25, 26)",85496398603942550247384799430661359872684457752327118649913136835913227667094,0,False,5.625e-05,0.06702430058878786,0.0075282664207915245,0.2996069163377154,-0.06696805058878787,-0.2920786499169239
2026-04-03,12h_prior,489214184373807034980491617899152617536116229064820840303179512944737917580,highest-temperature-in-hong-kong-on-april-3-2026-29corhigher,29°C or higher,upper_tail,"[29, infinity)",489214184373807034980491617899152617536116229064820840303179512944737917580,0.155,0,27.1,1.9841666666666664,highest-temperature-in-hong-kong-on-april-3-2026-29corhigher,29°C or higher,upper_tail,"[29, infinity)",489214184373807034980491617899152617536116229064820840303179512944737917580,0.0117052980805583,0,25.6,-1.5,1.5,2026-04-01T18:00:00+00:00,2026-04-02T04:00:00+00:00,highest-temperature-in-hong-kong-on-april-3-2026-29corhigher,29°C or higher,upper_tail,"[29, infinity)",489214184373807034980491617899152617536116229064820840303179512944737917580,0,False,0.024025,0.00013701400315472184,0.16841865162496325,0.011774344416309018,0.02388798599684528,0.15664430720865424
2026-04-22,12h_prior,28773409563329231502506620405402479606980037718993172023153546307366740379784,highest-temperature-in-hong-kong-on-april-22-2026-25c,25°C,interior_bin,"[25, 26)",28773409563329231502506620405402479606980037718993172023153546307366740379784,0.0015,0,29.4,0.9863888888888888,highest-temperature-in-hong-kong-on-april-22-2026-25c,25°C,interior_bin,"[25, 26)",28773409563329231502506620405402479606980037718993172023153546307366740379784,0.1015429725067298,0,27.6,-1.7999999999999972,1.7999999999999972,2026-04-20T18:00:00+00:00,2026-04-21T04:00:00+00:00,highest-temperature-in-hong-kong-on-april-22-2026-25c,25°C,interior_bin,"[25, 26)",28773409563329231502506620405402479606980037718993172023153546307366740379784,0,False,2.25e-06,0.010310975265502485,0.0015011261262670914,0.10707640084353653,-0.010308725265502484,-0.10557527471726945
2026-05-04,12h_prior,5909268814463807835595751454297257835365182497047822447183687413775679183552,highest-temperature-in-hong-kong-on-may-4-2026-18c,18°C,interior_bin,"[18, 19)",5909268814463807835595751454297257835365182497047822447183687413775679183552,0.0005,0,27.6,0.9991666666666666,highest-temperature-in-hong-kong-on-may-4-2026-18c,18°C,interior_bin,"[18, 19)",5909268814463807835595751454297257835365182497047822447183687413775679183552,2.274087906573019e-05,0,25.1,-2.5,2.5,2026-05-02T18:00:00+00:00,2026-05-03T04:00:00+00:00,highest-temperature-in-hong-kong-on-may-4-2026-18c,18°C,interior_bin,"[18, 19)",5909268814463807835595751454297257835365182497047822447183687413775679183552,0,False,2.5e-07,5.171475806821656e-10,0.0005001250416822429,2.2741137643440727e-05,2.4948285241931784e-07,0.00047738390403880216
2026-04-02,12h_prior,87257527542171335636790113676382413365426587827928119268896386814178163255530,highest-temperature-in-hong-kong-on-april-2-2026-25c,25°C,interior_bin,"[25, 26)",87257527542171335636790113676382413365426587827928119268896386814178163255530,0.315,0,24.0,0.9838888888888888,highest-temperature-in-hong-kong-on-april-2-2026-25c,25°C,interior_bin,"[25, 26)",87257527542171335636790113676382413365426587827928119268896386814178163255530,0.1015429725067298,0,23.4,-0.6000000000000014,0.6000000000000014,2026-03-31T18:00:00+00:00,2026-04-01T04:00:00+00:00,highest-temperature-in-hong-kong-on-april-2-2026-25c,25°C,interior_bin,"[25, 26)",87257527542171335636790113676382413365426587827928119268896386814178163255530,0,False,0.09922500000000001,0.010310975265502485,0.3783364407199117,0.10707640084353653,0.08891402473449753,0.27126003987637515
2026-04-30,12h_prior,96394190312334567473356531036091600606609538532694314104976217940793896861752,highest-temperature-in-hong-kong-on-april-30-2026-15corbelow,15°C or below,lower_tail_endpoint,"(-infinity, 16)",96394190312334567473356531036091600606609538532694314104976217940793896861752,0.001,0,26.7,0.9977777777777778,highest-temperature-in-hong-kong-on-april-30-2026-15corbelow,15°C or below,lower_tail_endpoint,"(-infinity, 16)",96394190312334567473356531036091600606609538532694314104976217940793896861752,1.0717590259723409e-08,0,24.4,-2.3000000000000007,2.3000000000000007,2026-04-28T18:00:00+00:00,2026-04-29T04:00:00+00:00,highest-temperature-in-hong-kong-on-april-30-2026-15corbelow,15°C or below,lower_tail_endpoint,"(-infinity, 16)",96394190312334567473356531036091600606609538532694314104976217940793896861752,0,False,1e-06,1.1486674097531807e-16,0.0010005003335835344,1.000000500029089e-06,9.999999998851332e-07,0.0009995003330835052
